@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute hrv NUMERIC
@Attribute anxiety NUMERIC

@DATA
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 40
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.18, 83.00, 803.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.23, 80.00, 783.00, 50
372.00, 34.13, 80.00, 783.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 865.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
372.00, 34.13, 80.00, 880.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 50
371.00, 34.13, 80.00, 872.00, 40
371.00, 34.13, 80.00, 872.00, 40
371.00, 34.13, 80.00, 872.00, 40
371.00, 34.13, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
371.00, 34.28, 80.00, 872.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.18, 80.00, 873.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.23, 80.00, 879.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.08, 80.00, 920.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.23, 80.00, 757.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
370.00, 34.33, 80.00, 819.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.23, 80.00, 381.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.28, 80.00, 478.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.38, 78.00, 811.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
369.00, 34.33, 78.00, 790.00, 40
