@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute anxiety NUMERIC

@DATA
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
374.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 40
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 33.94, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.13, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.33, 83.00, 30
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.52, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.23, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 20
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.57, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.47, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.18, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 30
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.28, 75.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.08, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.03, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
373.00, 34.13, 83.00, 40
